9895;"Calandrinia leucopogon";"synonymy"
9868;"Calandrinia leucotricha";"synonymy"
9812;"Calandrinia litoralis";"synonymy"
9813;"Calandrinia longiscapa";"synonymy"
9744;"Calandrinia macilenta";"synonymy"
9727;"Calandrinia megarhiza";"synonymy"
9814;"Calandrinia minuscula";"synonymy"
9872;"Calandrinia modesta";"synonymy"
9896;"Calandrinia montana";"synonymy"
9754;"Calandrinia multicaulis";"synonymy"
9767;"Calandrinia nana";"synonymy"
9880;"Calandrinia nivalis";"synonymy"
12794;"Calandrinia oblongifolia";"synonymy"
9741;"Calandrinia occulta";"synonymy"
9832;"Calandrinia oligantha";"synonymy"
9874;"Calandrinia parviflora";"synonymy"
9843;"Calandrinia petiolata";"synonymy"
9903;"Calandrinia phalacra";"synonymy"
9815;"Calandrinia picta";"synonymy"
9884;"Calandrinia poeppigiana";"synonymy"
9850;"Calandrinia polia";"synonymy"
9875;"Calandrinia polycarpoides";"synonymy"
9817;"Calandrinia portulacifolia";"synonymy"
9877;"Calandrinia potentilloides";"synonymy"
9745;"Calandrinia procumbens";"synonymy"
9897;"Calandrinia prolifera";"synonymy"
9844;"Calandrinia prostrata";"synonymy"
9826;"Calandrinia pusilla";"synonymy"
9856;"Calandrinia rahmeri";"synonymy"
9885;"Calandrinia ramosissima";"synonymy"
9838;"Calandrinia rosea";"synonymy"
9729;"Calandrinia rupestris";"synonymy"
9819;"Calandrinia salsoloides";"synonymy"
9904;"Calandrinia sanfurgi";"synonymy"
9795;"Calandrinia sanguinea";"synonymy"
9833;"Calandrinia saxifraga";"synonymy"
9889;"Calandrinia sericea";"synonymy"
9865;"Calandrinia sessiliflora";"synonymy"
9882;"Calandrinia setosa";"synonymy"
12566;"Calandrinia sitiens";"synonymy"
9766;"Calandrinia solisii";"synonymy"
9801;"Calandrinia speciosa";"synonymy"
9803;"Calandrinia spectabilis";"synonymy"
9792;"Calandrinia spicata";"synonymy"
9821;"Calandrinia spicigera";"synonymy"
9846;"Calandrinia splendens";"synonymy"
9823;"Calandrinia stricta";"synonymy"
9768;"Calandrinia subverticillata";"synonymy"
9773;"Calandrinia taltalensis";"synonymy"
9747;"Calandrinia tenella";"synonymy"
9855;"Calandrinia tenuifolia";"synonymy"
9824;"Calandrinia thyrsoidea";"synonymy"
9835;"Calandrinia tricolor";"synonymy"
9898;"Calandrinia trifida";"synonymy"
9901;"Calandrinia umbellata";"synonymy"
9878;"Calandrinia uspallatensis";"synonymy"
9770;"Calandrinia venulosa";"synonymy"
9857;"Calandrinia vidali";"synonymy"
12792;"Calandrinia villanuevae";"synonymy"
9746;"Calandrinia virgata";"synonymy"
9791;"Calandrinia viridis";"synonymy"
9899;"Calandriniopsis montana";"synonymy"
9876;"Calandriniopsis polycarpoides";"synonymy"
9890;"Calandriniopsis sericea";"synonymy"
9906;"Calandriniopsis umbellata";"synonymy"
7263;"Calceolaria aberrans";"synonymy"
7230;"Calceolaria abscondita";"synonymy"
7293;"Calceolaria acutifolia";"synonymy"
7258;"Calceolaria alicahuensis";"synonymy"
7272;"Calceolaria andicola";"synonymy"
7245;"Calceolaria araucana";"synonymy"
7262;"Calceolaria atrovirens";"synonymy"
12378;"Calceolaria bangii";"synonymy"
7326;"Calceolaria benthami";"synonymy"
7207;"Calceolaria berteri";"synonymy"
7327;"Calceolaria bigemina";"synonymy"
7217;"Calceolaria bipartita";"synonymy"
7288;"Calceolaria bipinnatifida";"synonymy"
7320;"Calceolaria borchersi";"synonymy"
7307;"Calceolaria brevistyla";"synonymy"
7305;"Calceolaria bridgesii";"synonymy"
7268;"Calceolaria cheiranthoides";"synonymy"
7251;"Calceolaria chiloensis";"synonymy"
7294;"Calceolaria chubutensis";"synonymy"
7250;"Calceolaria compacta";"synonymy"
7228;"Calceolaria conferta";"synonymy"
7285;"Calceolaria connata";"synonymy"
7226;"Calceolaria coquimbensis";"synonymy"
7234;"Calceolaria cordata";"synonymy"
7313;"Calceolaria crassifolia";"synonymy"
7273;"Calceolaria crocea";"synonymy"
7247;"Calceolaria cummingiana";"synonymy"
7243;"Calceolaria cunninghamii";"synonymy"
7283;"Calceolaria cuspidata";"synonymy"
7296;"Calceolaria cymbiflora";"synonymy"
7309;"Calceolaria darwinii";"synonymy"
7259;"Calceolaria dumetorum";"synonymy"
7284;"Calceolaria effusa";"synonymy"
7214;"Calceolaria exigua";"synonymy"
7222;"Calceolaria falklandica";"synonymy"
7253;"Calceolaria flabellifolia";"synonymy"
7236;"Calceolaria floccosa";"synonymy"
7306;"Calceolaria foliosa";"synonymy"
7269;"Calceolaria glabrata";"synonymy"
7218;"Calceolaria glandulifera";"synonymy"
7260;"Calceolaria glutinosa";"synonymy"
7325;"Calceolaria gmelinii";"synonymy"
7224;"Calceolaria gnaphaliifolia";"synonymy"
7233;"Calceolaria herbertiana";"synonymy"
7242;"Calceolaria hollermayeri";"synonymy"
7277;"Calceolaria hypoleuca";"synonymy"
7261;"Calceolaria kingii";"synonymy"
7249;"Calceolaria laetevirens";"synonymy"
7290;"Calceolaria lanceolata";"synonymy"
7271;"Calceolaria landbecki";"synonymy"
7314;"Calceolaria llaimae";"synonymy"
7266;"Calceolaria longepetiolata";"synonymy"
7255;"Calceolaria luxurians";"synonymy"
7295;"Calceolaria mendocina";"synonymy"
7237;"Calceolaria mimuloides";"synonymy"
7312;"Calceolaria minima";"synonymy"
7215;"Calceolaria miserrima";"synonymy"
7239;"Calceolaria montana";"synonymy"
7275;"Calceolaria nahuelbutae";"synonymy"
7308;"Calceolaria nana";"synonymy"
7210;"Calceolaria nubigena";"synonymy"
7316;"Calceolaria obtusifolia";"synonymy"
7238;"Calceolaria oligantha";"synonymy"
7321;"Calceolaria oreas";"synonymy"
7254;"Calceolaria palenae";"synonymy"
7257;"Calceolaria pannosa";"synonymy"
7216;"Calceolaria parvifolia";"synonymy"
7301;"Calceolaria patagonica";"synonymy"
7244;"Calceolaria pendula";"synonymy"
7221;"Calceolaria plantaginea";"synonymy"
7328;"Calceolaria poeppigiana";"synonymy"
7276;"Calceolaria polyphylla";"synonymy"
7281;"Calceolaria pratensis";"synonymy"
7291;"Calceolaria prichardii";"synonymy"
7219;"Calceolaria pristiphylla";"synonymy"
7280;"Calceolaria pseudoglandulosa";"synonymy"
7322;"Calceolaria pubescens";"synonymy"
7329;"Calceolaria puncticulata";"synonymy"
7299;"Calceolaria pusilla";"synonymy"
7232;"Calceolaria quadriradiata";"synonymy"
7225;"Calceolaria recta";"synonymy"
7323;"Calceolaria robusta";"synonymy"
7264;"Calceolaria rugosa";"synonymy"
7302;"Calceolaria rupicola";"synonymy"
7208;"Calceolaria salicariifolia";"synonymy"
7279;"Calceolaria salviaefolia";"synonymy"
7206;"Calceolaria secunda";"synonymy"
7303;"Calceolaria skottsbergii";"synonymy"
7289;"Calceolaria spatellifolia";"synonymy"
7267;"Calceolaria stachydifolia";"synonymy"
7317;"Calceolaria tenera";"synonymy"
7319;"Calceolaria tenerifolia";"synonymy"
7241;"Calceolaria tetraphylla";"synonymy"
7213;"Calceolaria uspallatensis";"synonymy"
7274;"Calceolaria vernicosa";"synonymy"
7240;"Calceolaria villosa";"synonymy"
7330;"Calceolaria violacea";"synonymy"
7318;"Calceolaria werdermannii";"synonymy"
7278;"Calceolaria wettsteiniana";"synonymy"
4622;"Calendula magellanica";"synonymy"
10662;"Callitriche berteroniana";"synonymy"
10664;"Callitriche oblongicarpa";"synonymy"
10665;"Callitriche turfosa";"synonymy"
1855;"Callixene magellanicum";"synonymy"
1853;"Callixene marginata";"synonymy"
1856;"Callixene polyphylla";"synonymy"
1859;"Callixene radicans";"synonymy"
3802;"Calopappus acanthifolius";"synonymy"
2029;"Calopogon lessonii";"synonymy"
3089;"Calopsis chilensis";"synonymy"
4940;"Caloptilion lagascae";"synonymy"
5160;"Calorezia nutans";"synonymy"
5192;"Calorezia prenanthoides";"synonymy"
2314;"Calotheca stricta";"synonymy"
11050;"Caltha alata";"synonymy"
11055;"Caltha andicola";"synonymy"
11056;"Caltha de-ranco";"synonymy"
11057;"Caltha digitata";"synonymy"
11046;"Caltha holophylla";"synonymy"
11049;"Caltha involuta";"synonymy"
11043;"Caltha limbata";"synonymy"
11054;"Caltha multicapsularis";"synonymy"
11044;"Caltha paradoxa";"synonymy"
10103;"Calucechinus antactica";"synonymy"
10104;"Calucechinus montagni";"synonymy"
10114;"Calusparassus betuloides";"synonymy"
10113;"Calusparassus forsteri";"synonymy"
10140;"Calusparassus pumilio";"synonymy"
7406;"Calycera andina";"synonymy"
7364;"Calycera balsamitaefolia";"synonymy"
7350;"Calycera crenata";"synonymy"
12524;"Calycera  eryngioides";"synonymy"
7351;"Calycera integrifolia";"synonymy"
7348;"Calycera intermedia";"synonymy"
7349;"Calycera involucrata";"synonymy"
7359;"Calycera lanata";"synonymy"
12525;"Calycera  leucanthema";"synonymy"
7340;"Calycera nudicaulis";"synonymy"
12526;"Calycera  sessiliflora";"synonymy"
7346;"Calycera sinuata";"synonymy"
7365;"Calycera sympaganthera";"synonymy"
12527;"Calycera  sympaganthera";"synonymy"
7410;"Calycera ventosa";"synonymy"
7339;"Calycera viridiflora";"synonymy"
1537;"Calydorea speciosa";"synonymy"
10155;"Calyxhymenia expansa";"synonymy"
10160;"Calyxhymenia ovata";"synonymy"
10166;"Calyxhymenia prostrata";"synonymy"
1069;"Camassia biflora";"synonymy"
10172;"Camissonia flava";"synonymy"
7553;"Campanula arida";"synonymy"
7548;"Campanula biflora";"synonymy"
7554;"Campanula chilensis";"synonymy"
7555;"Campanula linarioides";"synonymy"
5912;"Campsidium chilense";"synonymy"
6229;"Cardamine affinis";"synonymy"
6172;"Cardamine alsophila";"synonymy"
6165;"Cardamine andicola";"synonymy"
6199;"Cardamine andina";"synonymy"
6203;"Cardamine antiscorbutica";"synonymy"
6170;"Cardamine bracteata";"synonymy"
6171;"Cardamine caespitosa";"synonymy"
6195;"Cardamine calbucana";"synonymy"
6206;"Cardamine ciliata";"synonymy"
6234;"Cardamine cognata";"synonymy"
6539;"Cardamine colchaguensis";"synonymy"
6310;"Cardamine cremnophila";"synonymy"
6197;"Cardamine decumbens";"synonymy"
6459;"Cardamine deserticola";"synonymy"
6182;"Cardamine fernandeziana";"synonymy"
6176;"Cardamine flaccida";"synonymy"
6228;"Cardamine flavescens";"synonymy"
6246;"Cardamine garaventae";"synonymy"
6207;"Cardamine gongylodes";"synonymy"
6247;"Cardamine grandjotii";"synonymy"
6233;"Cardamine granulata";"synonymy"
6502;"Cardamine hilariana";"synonymy"
6251;"Cardamine intermedia";"synonymy"
6225;"Cardamine lechleriana";"synonymy"
6208;"Cardamine litoralis";"synonymy"
6248;"Cardamine macrostachya";"synonymy"
6209;"Cardamine magellanica";"synonymy"
6190;"Cardamine micropetala";"synonymy"
6196;"Cardamine monticosa";"synonymy"
6189;"Cardamine nana";"synonymy"
6164;"Cardamine nasturtioides";"synonymy"
6166;"Cardamine nemophila";"synonymy"
6242;"Cardamine nivalis";"synonymy"
6210;"Cardamine palenae";"synonymy"
6230;"Cardamine pentaphylla";"synonymy"
6198;"Cardamine peteroana";"synonymy"
6243;"Cardamine petiolulata";"synonymy"
6167;"Cardamine pusilla";"synonymy"
6168;"Cardamine ramosissima";"synonymy"
6224;"Cardamine reniformis";"synonymy"
6211;"Cardamine soehrensii";"synonymy"
6185;"Cardamine solisii";"synonymy"
6244;"Cardamine stricta";"synonymy"
6204;"Cardamine strictula";"synonymy"
6239;"Cardamine thermarum";"synonymy"
6236;"Cardamine thyrsoidea";"synonymy"
6169;"Cardamine tridens";"synonymy"
6240;"Cardamine triphylla";"synonymy"
6183;"Cardamine valdiviana";"synonymy"
1250;"Carex allomacros";"synonymy"
1222;"Carex andicola";"synonymy"
1169;"Carex anwandteri";"synonymy"
1285;"Carex aristata";"synonymy"
1279;"Carex aueri";"synonymy"
1280;"Carex barrosii";"synonymy"
1238;"Carex beecheyana";"synonymy"
12850;"Carex berteroana";"synonymy"
1259;"Carex bonplandii";"synonymy"
1226;"Carex calbucana";"synonymy"
1286;"Carex castellanosii";"synonymy"
1264;"Carex cernua";"synonymy"
12854;"Carex chillanensis";"synonymy"
1275;"Carex chlorolepis";"synonymy"
1283;"Carex chubutensis";"synonymy"
1193;"Carex colchaguensis";"synonymy"
1172;"Carex corralensis";"synonymy"
1260;"Carex curvifolia";"synonymy"
1461;"Carex delacosta";"synonymy"
1187;"Carex dessaueri";"synonymy"
1175;"Carex ebracteata";"synonymy"
1174;"Carex eleopsammodes";"synonymy"
1452;"Carex erinacea";"synonymy"
1246;"Carex festiva";"synonymy"
1173;"Carex filiforme";"synonymy"
1170;"Carex foeminea";"synonymy"
1186;"Carex fonkii";"synonymy"
1180;"Carex fuegina";"synonymy"
1232;"Carex fuscula";"synonymy"
1487;"Carex gaimardioides";"synonymy"
1183;"Carex germana";"synonymy"
1188;"Carex gilliesii";"synonymy"
1225;"Carex hieronymi";"synonymy"
1214;"Carex huitensis";"synonymy"
1261;"Carex hypoleucos";"synonymy"
1196;"Carex hypoxanthus";"synonymy"
1247;"Carex inciso-dentata";"synonymy"
1204;"Carex incompta";"synonymy"
1215;"Carex indecora";"synonymy"
1233;"Carex indecora";"synonymy"
1242;"Carex involucrata";"synonymy"
1240;"Carex kurtziana";"synonymy"
12851;"Carex lateriflora";"synonymy"
1199;"Carex latibracteolata";"synonymy"
1217;"Carex lechleri";"synonymy"
1176;"Carex lechleri";"synonymy"
1253;"Carex leporina";"synonymy"
1177;"Carex leporina";"synonymy"
1255;"Carex leucocarpa";"synonymy"
1262;"Carex macrocarpa";"synonymy"
1267;"Carex melanocystis";"synonymy"
1203;"Carex melanolepis";"synonymy"
1269;"Carex misera";"synonymy"
1194;"Carex moelleri";"synonymy"
1234;"Carex nitens";"synonymy"
12853;"Carex ochrostachya";"synonymy"
1197;"Carex ortegae";"synonymy"
1248;"Carex ovalis";"synonymy"
1195;"Carex paleata";"synonymy"
1178;"Carex pampae";"synonymy"
1210;"Carex pedicellata";"synonymy"
1179;"Carex peraltae";"synonymy"
1470;"Carex phleoides";"synonymy"
1282;"Carex pissisii";"synonymy"
1252;"Carex pratensis";"synonymy"
1274;"Carex promaucana";"synonymy"
1271;"Carex propinqua";"synonymy"
1249;"Carex propinqua";"synonymy"
1216;"Carex pseudopunctata";"synonymy"
1221;"Carex psilostachys";"synonymy"
1191;"Carex pungens";"synonymy"
12829;"Carex pycnostachya";"synonymy"
1272;"Carex pycnostachya";"synonymy"
1211;"Carex rahmeri";"synonymy"
1245;"Carex reicheana";"synonymy"
1230;"Carex riparia";"synonymy"
1237;"Carex schedonautos";"synonymy"
1276;"Carex schenkiana";"synonymy"
1206;"Carex serranoi";"synonymy"
1284;"Carex sororia";"synonymy"
1236;"Carex taurina";"synonymy"
1257;"Carex thermarum";"synonymy"
12852;"Carex trachycystis";"synonymy"
1184;"Carex trifida";"synonymy"
1208;"Carex urolepis";"synonymy"
1202;"Carex vacillans";"synonymy"
1231;"Carex valdiviana";"synonymy"
7638;"Carica pyriformis";"synonymy"
3918;"Carmelita formosa";"synonymy"
3913;"Carmelita spathulata";"synonymy"
1438;"Carpha andina";"synonymy"
1440;"Carpha antarctica";"synonymy"
1446;"Carpha laxa";"synonymy"
1447;"Carpha paniculata";"synonymy"
1288;"Carpha viridis";"synonymy"
3125;"Carpobrotus aequilaterus";"synonymy"
3182;"Carum panul";"synonymy"
2823;"Caryochloa montevidensis";"synonymy"
11127;"Casalea chilensis";"synonymy"
11119;"Casalea flagelliformis";"synonymy"
11121;"Casalea hederacea";"synonymy"
8848;"Cassia alcaparra";"synonymy"
8833;"Cassia andina";"synonymy"
8835;"Cassia arequipensis";"synonymy"
8832;"Cassia arnottiana";"synonymy"
8838;"Cassia brongniartii";"synonymy"
8845;"Cassia campanae";"synonymy"
8841;"Cassia candolleana";"synonymy"
8839;"Cassia closiana";"synonymy"
8849;"Cassia coquimbensis";"synonymy"
8847;"Cassia cruckshanksii";"synonymy"
8851;"Cassia cumingii";"synonymy"
8842;"Cassia emarginata";"synonymy"
8852;"Cassia eremobia";"synonymy"
8850;"Cassia flaccida";"synonymy"
8856;"Cassia foetida";"synonymy"
8861;"Cassia glaucescens";"synonymy"
8853;"Cassia huidobriana";"synonymy"
8837;"Cassia misera";"synonymy"
8857;"Cassia myrtifolia";"synonymy"
8840;"Cassia obtusa";"synonymy"
8862;"Cassia oreades";"synonymy"
8854;"Cassia paposana";"synonymy"
8859;"Cassia pencana";"synonymy"
8855;"Cassia stipulacea";"synonymy"
8858;"Cassia stipulacea";"synonymy"
8836;"Cassia tarapacana";"synonymy"
8860;"Cassia urmenetae";"synonymy"
7808;"Cassine magellanica";"synonymy"
12340;"Castelia cuneato-ovata";"synonymy"
2955;"Catabrosa frigida";"synonymy"
2964;"Catabrosa glaucescens";"synonymy"
2966;"Catabrosa magellanica";"synonymy"
2972;"Catabrosa tenuifolia";"synonymy"
7804;"Celastrum maytenus";"synonymy"
7809;"Celastrus megellanicus";"synonymy"
7798;"Celastrus uncinatus";"synonymy"
8179;"Celastrus venustus";"synonymy"
3806;"Centaurea atacamensis";"synonymy"
12609;"Centaurea atacamensis";"synonymy"
12570;"Centaurea bridgesii";"synonymy"
12611;"Centaurea bulbosa";"synonymy"
12612;"Centaurea  bulbosa";"synonymy"
12613;"Centaurea cachinalensis";"synonymy"
12614;"Centaurea  cachinalensis";"synonymy"
12623;"Centaurea  chilensis";"synonymy"
3807;"Centaurea dianthoides";"synonymy"
12619;"Centaurea  floccosa";"synonymy"
12620;"Centaurea  gayana";"synonymy"
12621;"Centaurea huascoense";"synonymy"
3808;"Centaurea illapelina";"synonymy"
12622;"Centaurea  monocephala";"synonymy"
9024;"Centaurium chilense";"synonymy"
12579;"Centaurium  pulchellum";"synonymy"
9054;"Centaurium spicatum";"synonymy"
3353;"Centella triflora";"synonymy"
4448;"Cephalophora aromatica";"synonymy"
4456;"Cephalophora berteroana";"synonymy"
4457;"Cephalophora borchersii";"synonymy"
4449;"Cephalophora collina";"synonymy"
4458;"Cephalophora foliosa";"synonymy"
4459;"Cephalophora glauca";"synonymy"
4460;"Cephalophora gracilis";"synonymy"
4475;"Cephalophora insularis";"synonymy"
4450;"Cephalophora lanceolata";"synonymy"
4476;"Cephalophora leguiffei";"synonymy"
4455;"Cephalophora litoralis";"synonymy"
4477;"Cephalophora peraltae";"synonymy"
4461;"Cephalophora plantaginea";"synonymy"
4463;"Cephalophora punctata";"synonymy"
4464;"Cephalophora rigida";"synonymy"
4479;"Cephalophora setigera";"synonymy"
4465;"Cephalophora spathulata";"synonymy"
4466;"Cephalophora stolpii";"synonymy"
4451;"Cephalophora tenera";"synonymy"
4480;"Cephalophora urmenatae";"synonymy"
4482;"Cephalophora vallenariense";"synonymy"
12571;"Cerastium cardiopetalum";"synonymy"
7660;"Cerastium montioides";"synonymy"
5693;"Ceratocephalus leiocarpus";"synonymy"
2281;"Ceratochloa colorata";"synonymy"
2269;"Ceratochloa haenkeana";"synonymy"
2287;"Ceratochloa mango";"synonymy"
2277;"Ceratochloa staminea";"synonymy"
2276;"Ceratochloa valdiviana";"synonymy"
8822;"Ceratonia chilensis";"synonymy"
7815;"Ceratophyllum apiculatum";"synonymy"
7817;"Ceratophyllum aquaticum";"synonymy"
7818;"Ceratophyllum australis";"synonymy"
7816;"Ceratophyllum chilense";"synonymy"
7813;"Ceratophyllum oxyacanthum";"synonymy"
7812;"Ceratophyllum tricuspidatum";"synonymy"
7814;"Ceratophyllum tuberculatum";"synonymy"
6735;"Cereus atacamensis";"synonymy"
6718;"Cereus brevistylus";"synonymy"
6621;"Cereus candelaris";"synonymy"
7140;"Cereus castaneus";"synonymy"
6745;"Cereus chiloensis";"synonymy"
6754;"Cereus coquimbanus";"synonymy"
6760;"Cereus deserticola";"synonymy"
7097;"Cereus dichroacanthus";"synonymy"
7147;"Cereus fascicularis";"synonymy"
6617;"Cereus hypogaeus";"synonymy"
7143;"Cereus iquiquensis";"synonymy"
6749;"Cereus litoralis";"synonymy"
6771;"Cereus nigripilis";"synonymy"
7139;"Cereus panoplaeatus";"synonymy"
6605;"Cereus patagonicus";"synonymy"
6609;"Cereus philippi";"synonymy"
6746;"Cereus quisco";"synonymy"
6762;"Cereus spinibarbis";"synonymy"
1050;"Ceroxylon australe";"synonymy"
11591;"Cestrum campestre";"synonymy"
11595;"Cestrum virgatum";"synonymy"
4761;"Chabraea abbreviata";"synonymy"
4733;"Chabraea barrasiana";"synonymy"
4767;"Chabraea berteroniana";"synonymy"
4654;"Chabraea candidissima";"synonymy"
4660;"Chabraea canescens";"synonymy"
4762;"Chabraea cinerea";"synonymy"
4734;"Chabraea concinna";"synonymy"
4735;"Chabraea coquimbana";"synonymy"
4669;"Chabraea daucifolia";"synonymy"
4691;"Chabraea elongata";"synonymy"
4644;"Chabraea fragans";"synonymy"
4677;"Chabraea gayana";"synonymy"
4753;"Chabraea glabra";"synonymy"
4682;"Chabraea glabriuscula";"synonymy"
4683;"Chabraea glacialis";"synonymy"
4692;"Chabraea glandulosa";"synonymy"
4711;"Chabraea integrifolia";"synonymy"
4695;"Chabraea integrifolia";"synonymy"
4670;"Chabraea laciniata";"synonymy"
4736;"Chabraea landbeckii";"synonymy"
4712;"Chabraea lithospermifolia";"synonymy"
4665;"Chabraea modesta";"synonymy"
4717;"Chabraea nutans";"synonymy"
4737;"Chabraea oligocephala";"synonymy"
4718;"Chabraea poeppigii";"synonymy"
4722;"Chabraea polyclados";"synonymy"
4708;"Chabraea prenanthoides";"synonymy"
4651;"Chabraea pulchella";"synonymy"
4724;"Chabraea purpurea";"synonymy"
4776;"Chabraea rosea";"synonymy"
4738;"Chabraea runcinata";"synonymy"
4748;"Chabraea salina";"synonymy"
4754;"Chabraea scrobiculata";"synonymy"
4739;"Chabraea tenerifolia";"synonymy"
4768;"Chabraea tenuior";"synonymy"
4769;"Chabraea thermarum";"synonymy"
4771;"Chabraea tomentosa";"synonymy"
4777;"Chabraea viscida";"synonymy"
4778;"Chabraea viscosa";"synonymy"
5086;"Chaetanthera acerosa";"synonymy"
5055;"Chaetanthera acheno-hirsuta";"synonymy"
3900;"Chaetanthera albicans";"synonymy"
3815;"Chaetanthera albiflora";"synonymy"
3841;"Chaetanthera andina";"synonymy"
5056;"Chaetanthera apiculata";"synonymy"
3843;"Chaetanthera araucana";"synonymy"
3830;"Chaetanthera argentea";"synonymy"
3818;"Chaetanthera argentea";"synonymy"
3901;"Chaetanthera aymarae";"synonymy"
5747;"Chaetanthera berteriana";"synonymy"
3904;"Chaetanthera berteriana";"synonymy"
3836;"Chaetanthera brachylepis";"synonymy"
3874;"Chaetanthera chilensis";"synonymy"
3819;"Chaetanthera collina";"synonymy"
3844;"Chaetanthera comata";"synonymy"
5753;"Chaetanthera crenata";"synonymy"
3907;"Chaetanthera crenata";"synonymy"
5752;"Chaetanthera crispa";"synonymy"
5760;"Chaetanthera dealbata";"synonymy"
3849;"Chaetanthera debilis";"synonymy"
3894;"Chaetanthera delicatula";"synonymy"
5067;"Chaetanthera dioica";"synonymy"
3835;"Chaetanthera elata";"synonymy"
3820;"Chaetanthera eryngioides";"synonymy"
3853;"Chaetanthera euphrasioides";"synonymy"
3846;"Chaetanthera foliosa";"synonymy"
5070;"Chaetanthera gnaphalioides";"synonymy"
3821;"Chaetanthera grandiflora";"synonymy"
3838;"Chaetanthera humilis";"synonymy"
3828;"Chaetanthera involucrata";"synonymy"
3906;"Chaetanthera kunthiana";"synonymy"
3887;"Chaetanthera kunthiana";"synonymy"
5057;"Chaetanthera lanigera";"synonymy"
3833;"Chaetanthera leptocephala";"synonymy"
3888;"Chaetanthera linearifolia";"synonymy"
3889;"Chaetanthera linifolia";"synonymy"
5076;"Chaetanthera lycopodioides";"synonymy"
5134;"Chaetanthera magellanica";"synonymy"
5080;"Chaetanthera minuta";"synonymy"
3847;"Chaetanthera montana";"synonymy"
5155;"Chaetanthera multiflora";"synonymy"
3822;"Chaetanthera nana";"synonymy"
3871;"Chaetanthera obtusata";"synonymy"
5046;"Chaetanthera pallida";"synonymy"
5761;"Chaetanthera parviflora";"synonymy"
5084;"Chaetanthera pentacaenoides";"synonymy"
3895;"Chaetanthera pentapetala";"synonymy"
3875;"Chaetanthera philippii";"synonymy"
5180;"Chaetanthera pinnatifida";"synonymy"
5090;"Chaetanthera planiseta";"synonymy"
3848;"Chaetanthera pratensis";"synonymy"
3856;"Chaetanthera prostrata";"synonymy"
5195;"Chaetanthera pungens";"synonymy"
5063;"Chaetanthera pusilla";"synonymy"
5203;"Chaetanthera recurvata";"synonymy"
5091;"Chaetanthera revoluta";"synonymy"
3890;"Chaetanthera salsoloides";"synonymy"
3872;"Chaetanthera scariosa";"synonymy"
3881;"Chaetanthera schroederi";"synonymy"
3823;"Chaetanthera sericea";"synonymy"
3914;"Chaetanthera spathulata";"synonymy"
3873;"Chaetanthera spathulata";"synonymy"
5095;"Chaetanthera sphaeroidalis";"synonymy"
3911;"Chaetanthera spinulosa";"synonymy"
5097;"Chaetanthera stuebelii";"synonymy"
3826;"Chaetanthera sublignosa";"synonymy"
3899;"Chaetanthera tenuifolia";"synonymy"
3831;"Chaetanthera tenuifolia";"synonymy"
3837;"Chaetanthera valdiviana";"synonymy"
3840;"Chaetanthera volckmanni";"synonymy"
2201;"Chaetaria bromoides";"synonymy"
2202;"Chaetaria nana";"synonymy"
1441;"Chaetospora antarctica";"synonymy"
1448;"Chaetospora laxa";"synonymy"
2923;"Chaetotropis araucana";"synonymy"
2922;"Chaetotropis asperigluma";"synonymy"
2916;"Chaetotropis chilensis";"synonymy"
2920;"Chaetotropis exasperata";"synonymy"
2929;"Chaetotropis imberbis";"synonymy"
2917;"Chaetotropis latifolia";"synonymy"
8189;"Chalepoa magellanica";"synonymy"
8236;"Chamaesaracha engelmannii";"synonymy"
8241;"Chamaesyce meyeniana";"synonymy"
8239;"Chamaesyce ovalifolia";"synonymy"
8246;"Chamaesyce serpens";"synonymy"
1575;"Chamelum andinum";"synonymy"
1576;"Chamelum frigidum";"synonymy"
1574;"Chamelum luteum";"synonymy"
10181;"Chamissonia acuminata";"synonymy"
10171;"Chamissonia tenuifolia";"synonymy"
3248;"Chamitis integrifolia";"synonymy"
3316;"Chamitis tricuspidata";"synonymy"
3308;"Chamitis trifurcata";"synonymy"
3933;"Chaptalia sarmentosa";"synonymy"
12636;"Chascolythrum rhomboideum";"synonymy"
2297;"Chascolytrum brizoides";"synonymy"
12638;"Chascolytrum koelerioides";"synonymy"
12637;"Chascolytrum rhomboideum";"synonymy"
3005;"Chauvinia chilensis";"synonymy"
546;"Cheilanthes andina";"synonymy"
560;"Cheilanthes bonariensis";"synonymy"
529;"Cheilanthes chilensis";"synonymy"
539;"Cheilanthes doradilla";"synonymy"
542;"Cheilanthes elegans";"synonymy"
548;"Cheilanthes fasciculata";"synonymy"
564;"Cheilanthes lepida";"synonymy"
545;"Cheilanthes macleanii";"synonymy"
547;"Cheilanthes mathewsii";"synonymy"
549;"Cheilanthes micropteris";"synonymy"
524;"Cheilanthes sinuata";"synonymy"
569;"Cheilanthes ternifolia";"synonymy"
3551;"Cheirodendron laetevirens";"synonymy"
10712;"Chelone ruelloides";"synonymy"
7854;"Chenopodium ambrosioides";"synonymy"
7844;"Chenopodium antarcticum";"synonymy"
12698;"Chenopodium antarcticum";"synonymy"
7866;"Chenopodium chilense";"synonymy"
12593;"Chenopodium frigidum";"synonymy"
7872;"Chenopodium halophilum";"synonymy"
7848;"Chenopodium hastatum";"synonymy"
12699;"Chenopodium mandonii";"synonymy"
7870;"Chenopodium microcarpum";"synonymy"
7849;"Chenopodium paniculatum";"synonymy"
12674;"Chenopodium pumilio";"synonymy"
